ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
460701,Male,Yes,66,No,Entertainment,0,Average,2,Cat_6,B
459271,Female,No,55,Yes,Artist,1,Low,1,Cat_6,A
465303,Female,Yes,67,Yes,Artist,1,Average,3,Cat_2,C
463745,Male,Yes,62,Yes,Artist,1,Average,3,Cat_3,A
460039,Male,Yes,27,Yes,Healthcare,5,Low,5,Cat_6,D
459312,Male,No,22,No,Healthcare,1,Low,4,Cat_4,D
467912,Male,Yes,61,Yes,Entertainment,1,Low,2,Cat_5,A
460918,Female,No,27,Yes,Doctor,14,Low,8,Cat_6,C
467959,Female,No,26,No,Engineer,0,Low,1,Cat_2,A
465400,Female,Yes,38,Yes,Doctor,7,High,4,Cat_3,C
467354,Male,Yes,61,Yes,Doctor,3,Low,2,Cat_6,A
459251,Male,No,35,Yes,Artist,0,Low,1,Cat_6,B
461397,Male,No,20,No,Healthcare,0,Low,4,Cat_6,D
464681,Female,Yes,25,No,Engineer,4,Average,5,Cat_4,D
461341,Female,Yes,39,Yes,Artist,0,High,2,Cat_6,A
460809,Male,Yes,72,Yes,Artist,2,Low,1,Cat_6,B
460329,Male,No,45,Yes,Entertainment,6,Low,2,Cat_6,A
459521,Female,Yes,46,Yes,Artist,0,Average,4,Cat_1,A
466901,Female,Yes,52,Yes,Artist,0,Average,3,Cat_7,C
462654,Male,Yes,39,No,Artist,1,Average,6,Cat_4,A
465869,Male,No,42,Yes,Doctor,1,Low,1,Cat_6,A
466533,Female,No,51,Yes,Entertainment,1,Low,1,Cat_6,A
461084,Female,Yes,38,Yes,Artist,8,Average,2,Cat_6,B
464417,Male,Yes,72,No,Entertainment,2,Average,2,Cat_6,C
462622,Male,Yes,47,No,Executive,0,Low,4,Cat_4,D
460265,Male,Yes,52,Yes,Executive,1,High,4,Cat_6,B
467755,Male,Yes,37,Yes,Artist,6,Low,2,Cat_6,C
464622,Female,No,30,No,Healthcare,8,Low,3,Cat_6,A
459806,Female,Yes,50,No,Engineer,1,Average,4,Cat_6,B
463597,Female,No,25,No,Engineer,0,Low,6,Cat_6,C
465282,Female,No,36,Yes,Artist,0,Low,3,Cat_6,A
465078,Male,Yes,43,Yes,Executive,0,High,4,Cat_6,B
464730,Male,Yes,36,No,Executive,1,High,6,Cat_4,D
466927,Male,No,19,No,Engineer,7,Low,5,Cat_2,D
462558,Female,No,33,Yes,Engineer,0,Low,6,Cat_6,D
459470,Male,No,29,Yes,Healthcare,9,Low,6,Cat_6,D
462915,Male,Yes,61,No,Engineer,5,Average,3,Cat_6,B
466835,Male,Yes,51,No,Entertainment,1,Average,4,Cat_7,B
465014,Male,Yes,83,No,Lawyer,1,Low,1,Cat_6,A
459184,Male,Yes,39,Yes,Entertainment,1,Low,4,Cat_4,A
461530,Male,Yes,42,Yes,Engineer,1,Low,2,Cat_6,A
460976,Male,No,20,No,Healthcare,1,Low,4,Cat_6,D
467393,Female,Yes,46,Yes,Artist,0,Average,4,Cat_6,C
462154,Male,Yes,36,Yes,Entertainment,0,Average,2,Cat_6,C
467211,Female,Yes,75,Yes,Lawyer,0,Low,1,Cat_6,B
463763,Male,Yes,36,Yes,Artist,4,Average,2,Cat_6,C
459526,Female,No,45,Yes,Healthcare,4,Low,1,Cat_6,A
466028,Male,Yes,50,Yes,Artist,4,Average,4,Cat_3,B
467369,Male,No,41,Yes,Artist,2,Low,3,Cat_6,A
460294,Female,Yes,50,Yes,Doctor,1,Low,2,Cat_6,D
466731,Female,Yes,38,Yes,Engineer,4,Low,2,Cat_4,A
463025,Male,Yes,40,No,Executive,7,Low,4,Cat_6,A
461372,Male,No,27,Yes,Artist,3,Low,1,Cat_2,A
464280,Male,Yes,47,Yes,Entertainment,1,Low,4,Cat_6,C
467822,Male,Yes,31,Yes,Healthcare,0,Low,2,Cat_6,C
465002,Female,Yes,88,Yes,Lawyer,1,High,2,Cat_6,C
460935,Male,Yes,87,Yes,Lawyer,0,Low,1,Cat_6,D
460146,Female,Yes,52,Yes,Engineer,1,Average,3,Cat_3,A
460008,Male,No,25,No,Doctor,9,Low,4,Cat_6,A
458997,Male,Yes,61,Yes,Artist,1,Average,2,Cat_6,B
459748,Male,Yes,46,No,Executive,0,High,2,Cat_6,C
463701,Male,Yes,52,Yes,Marketing,1,High,4,Cat_6,C
467209,Female,No,35,Yes,Healthcare,1,Low,1,Cat_6,D
466509,Male,Yes,56,No,Executive,1,Average,3,Cat_6,B
462561,Female,Yes,48,Yes,Artist,4,Average,2,Cat_6,C
465779,Female,No,19,No,Healthcare,0,Low,5,Cat_2,D
462592,Female,Yes,35,No,Artist,11,Low,2,Cat_4,A
462618,Female,No,32,Yes,Healthcare,1,Low,5,Cat_4,D
463997,Female,Yes,42,No,Entertainment,0,Average,3,Cat_6,B
464804,Male,Yes,27,No,Entertainment,0,Low,1,Cat_4,A
466059,Male,Yes,25,No,Entertainment,1,Average,2,Cat_4,A
459416,Male,No,19,No,Artist,10,Low,3,Cat_6,A
462621,Female,Yes,49,No,Engineer,5,Average,5,Cat_4,D
463205,Female,No,25,No,Doctor,0,Low,4,Cat_6,D
463708,Female,Yes,28,No,Engineer,1,Average,2,Cat_4,A
461160,Male,Yes,49,Yes,Artist,1,Low,2,Cat_3,A
466452,Female,No,33,Yes,Engineer,0,Low,3,Cat_1,D
465365,Male,No,31,No,Entertainment,1,Low,4,Cat_2,D
461287,Male,Yes,42,Yes,Executive,1,High,5,Cat_6,B
464903,Male,Yes,28,No,Entertainment,0,Average,2,Cat_4,A
462454,Male,No,19,No,Healthcare,1,Low,3,Cat_2,D
467332,Female,Yes,70,Yes,Homemaker,3,Low,2,Cat_6,B
462227,Male,Yes,49,No,Executive,3,High,5,Cat_7,B
465343,Female,Yes,43,Yes,Engineer,1,Average,4,Cat_6,B
467257,Male,No,22,No,Healthcare,10,Low,4,Cat_6,D
461517,Male,Yes,42,Yes,Artist,0,Average,3,Cat_6,B
467688,Female,Yes,47,Yes,Engineer,0,Average,2,Cat_6,C
467371,Male,No,30,Yes,Healthcare,1,Low,4,Cat_6,B
466677,Female,Yes,47,Yes,Entertainment,3,Average,3,Cat_6,A
462741,Female,No,26,Yes,Artist,2,Low,2,Cat_6,A
461644,Male,No,31,No,Healthcare,1,Low,6,Cat_6,B
465772,Female,Yes,53,Yes,Engineer,0,Low,4,Cat_1,B
463201,Female,No,21,No,Healthcare,0,Low,2,Cat_4,D
462030,Male,No,36,Yes,Artist,11,Low,2,Cat_6,C
463515,Female,Yes,41,Yes,Artist,11,Average,4,Cat_6,C
460327,Female,No,42,Yes,Artist,12,Low,1,Cat_6,B
464513,Male,Yes,38,Yes,Executive,6,High,3,Cat_6,B
461373,Male,No,53,Yes,Artist,1,Low,1,Cat_6,B
459026,Male,No,29,No,Healthcare,9,Low,3,Cat_3,D
460139,Male,No,26,No,Artist,6,Low,6,Cat_5,D
465026,Female,No,31,No,Doctor,1,Low,2,Cat_6,A
463697,Female,No,32,Yes,Artist,6,Low,7,Cat_4,A
466101,Female,No,22,No,Healthcare,0,Low,7,Cat_6,D
460921,Male,Yes,45,No,Executive,1,High,3,Cat_6,C
464070,Male,No,39,Yes,Artist,5,Low,2,Cat_6,B
461876,Male,No,32,Yes,Entertainment,9,Low,2,Cat_6,D
462831,Male,Yes,29,No,Executive,1,High,3,Cat_6,D
461481,Female,Yes,58,Yes,Artist,9,Average,3,Cat_6,C
464717,Male,Yes,25,No,Executive,4,High,8,Cat_4,D
458984,Male,Yes,39,Yes,Artist,0,Average,3,Cat_6,C
464427,Male,Yes,62,Yes,Doctor,1,Average,4,Cat_3,C
463034,Female,No,27,Yes,Homemaker,9,Low,1,Cat_6,D
461930,Female,No,42,Yes,Artist,0,Low,1,Cat_4,A
466740,Female,Yes,47,No,Engineer,8,Low,1,Cat_3,A
466800,Female,No,18,No,Healthcare,6,Low,3,Cat_6,D
466406,Male,Yes,55,Yes,Entertainment,1,Low,3,Cat_6,A
466978,Male,No,48,Yes,Artist,4,Low,1,Cat_6,C
461046,Male,Yes,50,Yes,Artist,0,Low,1,Cat_6,B
461500,Female,No,26,Yes,Doctor,0,Low,3,Cat_6,B
463954,Male,Yes,22,No,Entertainment,1,Average,3,Cat_4,D
467351,Male,Yes,41,No,Artist,8,Average,2,Cat_6,C
465815,Male,Yes,41,No,Doctor,0,Average,2,Cat_4,A
463184,Female,Yes,60,Yes,Artist,1,Average,2,Cat_6,C
462240,Male,Yes,84,No,Lawyer,1,High,2,Cat_6,A
461921,Female,No,41,Yes,Artist,0,Low,1,Cat_6,A
460590,Male,Yes,37,Yes,Artist,0,Average,3,Cat_3,B
462066,Female,No,26,Yes,Artist,13,Low,2,Cat_6,B
461086,Male,No,23,No,Healthcare,1,Low,7,Cat_3,D
462433,Female,Yes,33,Yes,Doctor,0,Average,2,Cat_6,B
464488,Female,No,40,Yes,Artist,5,Low,9,Cat_6,C
465070,Female,Yes,48,Yes,Marketing,6,Low,1,Cat_6,C
460930,Male,No,26,Yes,Artist,10,Low,5,Cat_6,D
464049,Female,No,32,Yes,Healthcare,1,Low,3,Cat_6,C
467653,Male,Yes,58,Yes,Lawyer,2,High,2,Cat_6,C
467491,Male,Yes,47,Yes,Artist,1,Average,4,Cat_6,C
459831,Male,Yes,37,No,Engineer,8,Average,3,Cat_4,D
467934,Female,No,40,Yes,Artist,1,Low,1,Cat_6,A
466356,Male,Yes,46,Yes,Artist,0,Low,2,Cat_6,C
462736,Female,Yes,28,No,Engineer,6,Low,3,Cat_6,A
460216,Female,No,62,No,Entertainment,2,Low,1,Cat_6,A
465276,Male,Yes,55,Yes,Artist,1,Average,5,Cat_6,C
467769,Female,No,35,Yes,Doctor,1,Low,1,Cat_3,B
466308,Male,No,33,Yes,Healthcare,0,Low,2,Cat_6,C
460282,Male,Yes,40,No,Executive,0,Low,3,Cat_6,D
464101,Male,Yes,62,Yes,Entertainment,9,Average,2,Cat_6,C
459591,Male,Yes,50,Yes,Artist,1,Average,3,Cat_6,C
459789,Male,Yes,56,No,Artist,1,Average,2,Cat_6,C
465475,Female,Yes,36,Yes,Entertainment,0,Average,3,Cat_6,B
465024,Male,Yes,52,Yes,Executive,0,High,4,Cat_6,C
467027,Male,No,31,No,Executive,4,Low,5,Cat_1,D
467825,Female,No,21,No,Marketing,1,Low,8,Cat_6,C
465177,Female,No,60,Yes,Entertainment,1,Low,2,Cat_6,D
466476,Female,No,29,No,Healthcare,0,Low,3,Cat_6,D
462485,Female,Yes,37,No,Engineer,0,Low,2,Cat_6,A
463582,Female,No,18,No,Healthcare,1,Low,3,Cat_6,D
467163,Male,No,32,No,Healthcare,9,Low,3,Cat_6,D
462402,Female,Yes,37,No,Entertainment,1,Average,2,Cat_4,D
462025,Male,No,20,No,Healthcare,2,Low,3,Cat_4,D
466704,Male,Yes,53,Yes,Doctor,4,Average,2,Cat_6,C
463166,Female,No,41,Yes,Artist,1,Low,1,Cat_4,A
466238,Male,No,20,No,Healthcare,0,Low,3,Cat_4,D
467463,Female,Yes,39,Yes,Artist,8,Average,3,Cat_6,B
460102,Male,Yes,43,Yes,Artist,9,High,2,Cat_4,B
463882,Female,Yes,43,Yes,Artist,1,Low,1,Cat_1,A
466327,Male,Yes,31,Yes,Entertainment,5,Average,3,Cat_3,A
460181,Female,Yes,37,Yes,Marketing,9,Low,1,Cat_6,A
460235,Female,No,23,No,Healthcare,1,Low,3,Cat_6,D
466986,Male,Yes,45,No,Entertainment,1,Average,3,Cat_6,B
464228,Male,No,29,Yes,Healthcare,1,Low,1,Cat_2,D
461955,Male,No,31,Yes,Healthcare,0,Low,4,Cat_6,D
464027,Male,No,22,No,Healthcare,9,Low,4,Cat_6,D
464217,Female,No,32,No,Healthcare,12,Low,3,Cat_6,A
459049,Male,Yes,49,Yes,Executive,2,High,4,Cat_2,B
467341,Male,No,35,Yes,Artist,3,Low,1,Cat_6,B
466121,Female,Yes,57,Yes,Artist,1,Average,6,Cat_3,C
467226,Female,No,20,No,Entertainment,1,Low,4,Cat_6,C
467050,Female,No,21,No,Engineer,0,Low,5,Cat_2,B
467415,Female,No,31,Yes,Healthcare,1,Low,1,Cat_6,D
467516,Female,Yes,31,No,Artist,0,High,3,Cat_4,A
464451,Female,Yes,74,Yes,Artist,0,Average,2,Cat_6,B
466597,Female,No,19,No,Healthcare,1,Low,2,Cat_6,D
463480,Female,Yes,27,No,Healthcare,0,Low,2,Cat_6,D
462850,Male,No,21,No,Healthcare,1,Low,4,Cat_6,D
467727,Male,Yes,45,Yes,Artist,7,High,4,Cat_3,A
463369,Male,Yes,31,Yes,Entertainment,4,Low,2,Cat_6,B
461459,Female,Yes,35,Yes,Artist,0,Low,3,Cat_6,A
463933,Male,Yes,47,No,Executive,0,Low,7,Cat_4,A
463960,Male,Yes,26,Yes,Doctor,1,Average,2,Cat_7,A
460868,Male,Yes,35,Yes,Artist,1,Average,2,Cat_6,B
467319,Male,No,26,Yes,Homemaker,8,Low,2,Cat_6,A
465892,Male,No,40,Yes,Artist,9,Low,3,Cat_6,A
466888,Male,Yes,50,Yes,Entertainment,1,Low,1,Cat_6,A
461754,Male,Yes,65,No,Entertainment,1,High,2,Cat_6,B
462352,Male,Yes,52,Yes,Entertainment,1,Average,3,Cat_6,B
460035,Female,No,25,Yes,Artist,0,Low,6,Cat_6,A
467470,Male,Yes,53,Yes,Engineer,1,Average,3,Cat_6,B
464096,Female,No,31,No,Healthcare,1,Low,5,Cat_4,C
464117,Male,Yes,84,Yes,Lawyer,0,High,2,Cat_6,C
462104,Male,Yes,39,No,Entertainment,9,Low,2,Cat_3,D
460926,Male,Yes,50,Yes,Artist,1,Average,4,Cat_4,B
464172,Male,Yes,60,Yes,Artist,3,High,3,Cat_6,B
460832,Female,Yes,41,No,Healthcare,1,Average,4,Cat_6,D
460598,Female,Yes,35,Yes,Doctor,0,Average,3,Cat_3,A
464065,Female,Yes,35,Yes,Healthcare,10,Low,2,Cat_6,B
461039,Female,Yes,27,No,Engineer,1,Average,9,Cat_3,D
467533,Male,Yes,79,Yes,Lawyer,2,Low,1,Cat_6,D
460155,Female,Yes,53,Yes,Artist,2,High,2,Cat_2,C
461720,Female,No,51,Yes,Artist,1,Low,1,Cat_4,B
467948,Female,No,20,No,Healthcare,0,Low,3,Cat_6,D
460261,Female,Yes,58,Yes,Lawyer,1,High,4,Cat_1,C
466315,Female,Yes,67,Yes,Engineer,1,Low,1,Cat_6,B
461623,Female,Yes,41,Yes,Artist,11,Average,2,Cat_6,B
466417,Female,Yes,79,No,Lawyer,1,High,3,Cat_6,A
465578,Male,No,33,Yes,Healthcare,4,Low,1,Cat_6,D
463620,Male,No,19,No,Healthcare,1,Low,4,Cat_2,D
463664,Female,No,26,No,Engineer,0,Low,1,Cat_6,A
464651,Female,Yes,26,No,Doctor,0,Average,3,Cat_4,D
464467,Female,No,43,Yes,Healthcare,1,Low,2,Cat_4,A
459389,Female,No,26,Yes,Engineer,9,Low,8,Cat_6,A
467080,Female,Yes,87,Yes,Lawyer,1,High,2,Cat_6,A
460257,Female,No,28,Yes,Healthcare,1,Low,6,Cat_6,D
459375,Male,Yes,18,No,Executive,0,High,4,Cat_6,A
462587,Female,Yes,78,No,Lawyer,1,High,2,Cat_4,B
459239,Male,Yes,81,No,Entertainment,1,Low,1,Cat_6,A
460437,Female,No,26,Yes,Artist,9,Low,1,Cat_6,A
466228,Male,Yes,80,No,Lawyer,0,Low,1,Cat_4,B
467819,Male,Yes,57,Yes,Artist,0,Low,1,Cat_3,B
465120,Female,No,30,Yes,Healthcare,0,Low,4,Cat_6,D
466574,Male,Yes,59,Yes,Artist,7,Low,2,Cat_6,C
461194,Female,No,33,No,Doctor,1,Low,8,Cat_4,C
462373,Male,Yes,36,Yes,Entertainment,9,High,3,Cat_6,B
460408,Female,No,41,Yes,Artist,2,Low,1,Cat_6,A
459444,Male,Yes,68,Yes,Artist,1,High,2,Cat_6,C
460995,Female,No,31,Yes,Marketing,0,Low,1,Cat_6,D
467380,Female,Yes,56,Yes,Artist,0,Average,4,Cat_6,C
461717,Female,No,26,Yes,Healthcare,0,Low,4,Cat_2,A
466297,Female,No,21,No,Healthcare,1,Low,4,Cat_4,D
459077,Female,Yes,82,No,Lawyer,0,High,2,Cat_6,A
467847,Male,Yes,41,Yes,Artist,8,High,2,Cat_2,A
465469,Female,No,43,Yes,Artist,6,Low,1,Cat_6,C
463959,Female,No,37,No,Artist,1,Low,1,Cat_6,B
465422,Female,Yes,40,Yes,Artist,1,Average,2,Cat_6,C
467850,Female,No,19,No,Healthcare,0,Low,2,Cat_4,D
465724,Male,No,35,Yes,Artist,9,Low,2,Cat_3,A
459534,Male,Yes,36,Yes,Artist,0,Average,2,Cat_6,C
466222,Male,Yes,51,No,Executive,5,Low,3,Cat_2,C
464706,Female,No,32,No,Doctor,1,Low,3,Cat_4,D
459053,Male,Yes,46,Yes,Executive,0,High,4,Cat_6,C
461957,Male,Yes,47,Yes,Entertainment,1,Average,4,Cat_6,C
459409,Female,Yes,88,Yes,Lawyer,1,High,2,Cat_6,B
465239,Male,Yes,56,Yes,Artist,0,Average,3,Cat_6,B
464911,Male,Yes,56,Yes,Artist,0,Average,3,Cat_4,C
461304,Male,No,19,No,Marketing,2,Low,4,Cat_6,C
465700,Male,Yes,25,Yes,Entertainment,1,High,2,Cat_3,D
466833,Male,Yes,58,Yes,Artist,7,Low,2,Cat_6,B
467362,Male,Yes,73,No,Executive,1,Low,1,Cat_6,B
464214,Male,No,28,Yes,Healthcare,1,Low,3,Cat_6,D
460288,Male,Yes,61,Yes,Healthcare,1,Average,7,Cat_3,B
465066,Male,Yes,47,Yes,Executive,7,High,4,Cat_6,C
464023,Male,No,22,No,Healthcare,0,Low,5,Cat_7,D
464806,Male,Yes,25,No,Executive,1,Low,2,Cat_4,D
466902,Male,Yes,50,Yes,Doctor,0,Average,3,Cat_6,C
463208,Male,Yes,57,Yes,Executive,1,Average,5,Cat_6,C
461528,Female,No,33,Yes,Engineer,1,Low,2,Cat_6,A
459618,Male,Yes,59,Yes,Doctor,0,Average,2,Cat_4,C
467899,Male,Yes,66,Yes,Artist,1,Average,2,Cat_6,B
461218,Male,Yes,27,No,Executive,0,Low,6,Cat_6,D
466403,Female,Yes,49,No,Engineer,1,Average,4,Cat_6,A
462949,Male,Yes,35,No,Homemaker,1,Average,3,Cat_6,B
467935,Male,No,23,No,Healthcare,7,Low,3,Cat_6,D
461382,Male,Yes,68,No,Executive,1,High,2,Cat_6,B
460171,Female,Yes,62,Yes,Artist,0,High,2,Cat_6,C
459134,Female,Yes,69,Yes,Lawyer,0,High,2,Cat_6,C
461469,Male,Yes,38,Yes,Artist,0,Low,2,Cat_6,C
460388,Female,No,35,Yes,Artist,13,Low,2,Cat_6,B
460400,Female,Yes,46,Yes,Entertainment,5,Low,2,Cat_6,A
460894,Male,Yes,38,No,Executive,5,High,3,Cat_6,A
467107,Male,Yes,36,Yes,Engineer,1,Average,3,Cat_4,B
461120,Male,No,20,No,Healthcare,1,Low,3,Cat_3,D
466325,Female,No,25,No,Marketing,1,Low,2,Cat_3,A
467067,Female,No,32,No,Healthcare,0,Low,4,Cat_6,C
464409,Female,Yes,81,Yes,Lawyer,0,Average,2,Cat_6,A
459433,Male,No,26,No,Doctor,1,Low,4,Cat_6,D
465499,Male,No,63,Yes,Artist,0,Low,1,Cat_6,A
462351,Male,Yes,77,No,Lawyer,1,High,2,Cat_6,C
467895,Female,No,27,Yes,Healthcare,0,Low,4,Cat_6,C
465130,Female,Yes,50,Yes,Artist,0,Average,9,Cat_6,C
466625,Male,Yes,49,Yes,Artist,0,Average,2,Cat_7,C
462708,Male,Yes,25,Yes,Executive,8,High,2,Cat_6,A
462461,Male,No,28,Yes,Doctor,1,Low,3,Cat_6,D
466885,Male,Yes,42,No,Executive,1,Average,4,Cat_6,B
462846,Female,No,20,No,Marketing,7,Low,2,Cat_6,D
464667,Female,Yes,51,No,Engineer,4,Low,2,Cat_4,D
464468,Male,Yes,50,Yes,Artist,1,Low,3,Cat_6,C
465342,Male,Yes,83,Yes,Executive,0,High,2,Cat_6,A
462112,Male,Yes,78,Yes,Lawyer,1,Low,1,Cat_6,D
460551,Male,Yes,49,Yes,Engineer,0,Average,2,Cat_3,C
459418,Male,Yes,66,No,Executive,1,High,2,Cat_6,D
465406,Female,No,33,Yes,Healthcare,1,Low,1,Cat_6,D
467139,Female,No,30,Yes,Artist,0,Low,3,Cat_6,A
464747,Female,Yes,69,No,Engineer,0,Average,4,Cat_4,A
465144,Male,No,32,Yes,Doctor,9,Low,1,Cat_6,A
463077,Male,No,28,No,Doctor,4,Low,3,Cat_6,C
459655,Male,Yes,39,Yes,Artist,1,Average,3,Cat_6,B
465380,Male,No,25,No,Entertainment,5,Low,2,Cat_6,D
465244,Male,No,23,No,Healthcare,1,Low,4,Cat_4,D
463164,Male,Yes,35,Yes,Artist,8,Average,2,Cat_6,C
465424,Male,No,38,Yes,Entertainment,1,Low,3,Cat_6,A
459539,Female,No,35,Yes,Healthcare,9,Low,1,Cat_6,D
464617,Female,No,39,Yes,Artist,1,Low,1,Cat_6,A
465142,Male,No,23,No,Healthcare,0,Low,4,Cat_6,D
459861,Female,Yes,83,No,Lawyer,1,High,2,Cat_6,D
461660,Female,Yes,74,No,Lawyer,0,Low,1,Cat_6,D
461814,Female,No,37,Yes,Artist,1,Low,1,Cat_3,A
462057,Male,Yes,40,Yes,Artist,3,Average,4,Cat_3,C
464033,Female,No,18,No,Healthcare,1,Low,4,Cat_6,D
461243,Male,Yes,49,Yes,Marketing,0,Low,5,Cat_6,D
462391,Female,No,26,No,Healthcare,1,Low,8,Cat_7,C
462047,Female,Yes,26,Yes,Artist,12,Average,2,Cat_6,B
463985,Female,Yes,29,Yes,Artist,4,Low,2,Cat_1,D
460876,Female,Yes,43,Yes,Artist,1,High,4,Cat_3,C
465689,Male,No,22,No,Healthcare,9,Low,4,Cat_3,D
464886,Male,Yes,38,Yes,Engineer,0,Average,4,Cat_4,B
467604,Male,No,31,No,Healthcare,9,Low,8,Cat_4,A
460170,Male,Yes,68,No,Artist,0,Low,1,Cat_6,C
461772,Female,Yes,41,Yes,Engineer,1,Average,3,Cat_4,B
464286,Female,Yes,60,Yes,Artist,1,Average,2,Cat_6,C
464007,Male,Yes,49,Yes,Artist,0,Low,3,Cat_6,B
464718,Male,No,25,No,Healthcare,0,Low,2,Cat_3,B
462327,Male,Yes,27,Yes,Entertainment,0,Low,4,Cat_7,D
465393,Male,Yes,36,Yes,Artist,7,Average,2,Cat_6,C
465457,Female,No,32,Yes,Engineer,0,Low,1,Cat_6,A
460910,Male,No,27,Yes,Healthcare,0,Low,2,Cat_6,A
466116,Male,Yes,62,Yes,Artist,0,Average,9,Cat_3,C
461564,Male,Yes,63,Yes,Executive,1,High,2,Cat_6,C
460399,Male,No,26,Yes,Marketing,10,Low,1,Cat_6,D
465368,Male,No,18,No,Healthcare,7,Low,3,Cat_1,D
461329,Male,Yes,53,Yes,Executive,1,High,4,Cat_6,C
461279,Male,No,18,No,Doctor,4,Low,2,Cat_6,A
464009,Female,Yes,49,Yes,Artist,7,Average,4,Cat_6,B
460681,Female,No,36,Yes,Homemaker,6,Low,1,Cat_3,B
467743,Male,Yes,48,No,Executive,1,High,4,Cat_1,B
462203,Male,Yes,72,No,Executive,2,High,7,Cat_4,A
465436,Female,No,25,Yes,Healthcare,0,Low,3,Cat_5,B
467909,Female,No,45,Yes,Doctor,0,Low,1,Cat_6,A
462181,Female,No,32,Yes,Healthcare,8,Low,3,Cat_6,C
467149,Male,Yes,43,Yes,Artist,9,Average,3,Cat_6,A
465041,Female,Yes,50,No,Artist,0,Average,4,Cat_4,C
459679,Female,No,21,No,Entertainment,1,Low,4,Cat_6,D
460865,Male,No,18,No,Healthcare,1,Low,3,Cat_4,D
460830,Male,Yes,40,No,Entertainment,2,Average,5,Cat_2,B
459328,Male,Yes,48,Yes,Executive,1,High,3,Cat_6,B
460988,Male,Yes,41,Yes,Entertainment,0,Average,3,Cat_4,C
459036,Female,Yes,20,Yes,Lawyer,1,Average,3,Cat_3,A
466147,Female,Yes,52,No,Artist,0,Average,4,Cat_6,C
459587,Female,No,32,Yes,Artist,7,Low,3,Cat_6,A
463408,Male,No,33,No,Marketing,2,Low,3,Cat_6,D
466696,Female,Yes,48,Yes,Artist,2,Average,4,Cat_6,C
464960,Female,No,22,No,Healthcare,0,Low,5,Cat_4,D
464419,Male,Yes,52,Yes,Artist,1,Average,3,Cat_6,C
462041,Female,No,22,No,Doctor,0,Low,2,Cat_4,D
464393,Female,Yes,82,Yes,Lawyer,1,High,2,Cat_6,A
467215,Female,Yes,78,Yes,Lawyer,1,High,2,Cat_6,C
460136,Male,No,27,Yes,Artist,10,Low,3,Cat_6,D
459654,Male,Yes,51,Yes,Artist,5,Average,3,Cat_6,B
461327,Female,Yes,35,Yes,Artist,1,Average,3,Cat_6,C
461250,Female,Yes,47,Yes,Lawyer,2,High,4,Cat_6,D
465777,Female,No,30,Yes,Artist,9,Low,5,Cat_6,A
464056,Female,Yes,65,Yes,Artist,0,Average,2,Cat_6,C
467793,Male,No,18,No,Healthcare,3,Low,4,Cat_6,D
466170,Male,Yes,74,Yes,Lawyer,1,Low,1,Cat_2,C
461309,Female,No,21,No,Healthcare,1,Low,4,Cat_6,D
461190,Female,No,31,No,Engineer,0,Low,2,Cat_6,D
461557,Male,No,38,Yes,Artist,6,Low,4,Cat_2,A
463209,Female,No,51,Yes,Artist,0,Low,1,Cat_6,C
467402,Female,No,28,Yes,Artist,5,Low,4,Cat_6,D
463917,Female,No,22,No,Healthcare,1,Low,8,Cat_4,D
463713,Male,No,30,No,Engineer,9,Low,3,Cat_4,D
466013,Male,No,22,No,Healthcare,2,Low,3,Cat_4,D
467849,Female,Yes,40,Yes,Doctor,0,Low,1,Cat_2,A
460449,Male,No,31,No,Marketing,4,Low,1,Cat_3,D
465529,Female,No,33,No,Doctor,0,Low,4,Cat_6,A
459964,Male,No,47,Yes,Marketing,1,Low,1,Cat_6,A
463135,Male,Yes,46,Yes,Artist,5,Average,2,Cat_3,C
463607,Female,No,29,Yes,Engineer,1,Low,5,Cat_1,B
461012,Male,No,35,No,Doctor,1,Low,3,Cat_3,D
462097,Male,Yes,42,Yes,Doctor,8,Average,2,Cat_2,B
465329,Male,Yes,35,Yes,Artist,5,Average,2,Cat_6,C
463214,Female,No,25,No,Engineer,1,Low,1,Cat_6,A
459619,Female,Yes,56,Yes,Doctor,0,Low,2,Cat_6,D
461378,Female,No,35,Yes,Artist,9,Low,1,Cat_6,B
463812,Female,Yes,27,Yes,Artist,0,Average,2,Cat_4,B
466659,Male,Yes,60,Yes,Doctor,1,High,2,Cat_3,B
466841,Male,No,21,No,Healthcare,1,Low,6,Cat_4,D
465032,Male,Yes,72,Yes,Executive,0,High,2,Cat_6,C
465125,Female,No,39,Yes,Artist,9,Low,1,Cat_6,A
459705,Male,Yes,25,Yes,Entertainment,1,Average,2,Cat_6,A
462709,Female,No,32,No,Doctor,0,Low,3,Cat_6,C
461584,Female,Yes,56,Yes,Artist,1,High,4,Cat_2,B
466096,Male,Yes,76,Yes,Lawyer,0,Low,2,Cat_4,B
466152,Male,Yes,40,No,Engineer,8,Low,1,Cat_6,A
461523,Male,Yes,78,Yes,Lawyer,0,High,5,Cat_6,B
467352,Male,Yes,51,Yes,Executive,1,High,4,Cat_6,C
460885,Male,Yes,53,No,Artist,8,Average,3,Cat_6,B
466607,Male,No,18,No,Marketing,2,Low,2,Cat_3,D
465235,Male,Yes,46,Yes,Healthcare,1,High,3,Cat_6,C
464888,Male,Yes,37,No,Entertainment,0,Low,5,Cat_4,A
